TxTime(sec),RxTime(sec),Latency(ms),FrameID,FrameType,PacketIndex,TotalPackets,FwdRef,BwdRef
3.505000,3.511833,6.833,15,P,12,30,12,-1
3.505000,3.513005,8.005,15,P,13,30,12,-1
3.505000,3.513174,8.174,15,P,14,30,12,-1
3.505000,3.513352,8.352,15,P,15,30,12,-1
3.505000,3.513584,8.584,15,P,16,30,12,-1
3.505000,3.513852,8.852,15,P,17,30,12,-1
3.505000,3.514048,9.048,15,P,18,30,12,-1
3.505000,3.514906,9.906,15,P,19,30,12,-1
3.505000,3.515138,10.138,15,P,20,30,12,-1
3.505000,3.515406,10.406,15,P,21,30,12,-1
3.505000,3.516137,11.137,15,P,22,30,12,-1
3.505000,3.516297,11.297,15,P,23,30,12,-1
3.505000,3.516574,11.574,15,P,24,30,12,-1
3.505000,3.516824,11.824,15,P,25,30,12,-1
3.505000,3.517084,12.084,15,P,26,30,12,-1
3.505000,3.517307,12.307,15,P,27,30,12,-1
3.505000,3.517530,12.530,15,P,28,30,12,-1
3.505000,3.517726,12.726,15,P,29,30,12,-1
3.538000,3.539072,1.072,16,B,0,5,15,18
3.538000,3.539304,1.304,16,B,1,5,15,18
3.538000,3.539545,1.545,16,B,2,5,15,18
3.538000,3.539777,1.777,16,B,3,5,15,18
3.538000,3.540264,2.264,16,B,4,5,15,18
3.571000,3.572077,1.077,17,B,0,5,15,18
3.571000,3.572228,1.228,17,B,1,5,15,18
3.571000,3.572451,1.451,17,B,2,5,15,18
3.571000,3.572665,1.665,17,B,3,5,15,18
3.571000,3.573178,2.178,17,B,4,5,15,18
3.604000,3.605072,1.072,18,P,0,30,15,-1
3.604000,3.605594,1.594,18,P,1,30,15,-1
3.604000,3.606797,2.797,18,P,2,30,15,-1
3.604000,3.607011,3.011,18,P,3,30,15,-1
3.604000,3.607226,3.226,18,P,4,30,15,-1
3.604000,3.607476,3.476,18,P,5,30,15,-1
3.604000,3.607753,3.753,18,P,6,30,15,-1
3.604000,3.607976,3.976,18,P,7,30,15,-1
3.604000,3.608145,4.145,18,P,8,30,15,-1
3.604000,3.608703,4.703,18,P,9,30,15,-1
3.604000,3.608908,4.908,18,P,10,30,15,-1
3.604000,3.609195,5.195,18,P,11,30,15,-1
3.604000,3.609789,5.789,18,P,12,30,15,-1
3.604000,3.609949,5.949,18,P,13,30,15,-1
3.604000,3.610208,6.208,18,P,14,30,15,-1
3.604000,3.610467,6.467,18,P,15,30,15,-1
3.604000,3.610708,6.708,18,P,16,30,15,-1
3.604000,3.611266,7.266,18,P,17,30,15,-1
3.604000,3.611534,7.534,18,P,18,30,15,-1
3.604000,3.612039,8.039,18,P,19,30,15,-1
3.604000,3.612525,8.525,18,P,20,30,15,-1
3.604000,3.612694,8.694,18,P,21,30,15,-1
3.604000,3.612881,8.881,18,P,22,30,15,-1
3.604000,3.613068,9.068,18,P,23,30,15,-1
3.604000,3.613264,9.264,18,P,24,30,15,-1
3.604000,3.613424,9.424,18,P,25,30,15,-1
3.604000,3.613639,9.639,18,P,26,30,15,-1
3.604000,3.613907,9.907,18,P,27,30,15,-1
3.604000,3.614076,10.076,18,P,28,30,15,-1
3.604000,3.614263,10.263,18,P,29,30,15,-1
3.637000,3.638075,1.075,19,B,0,5,18,21
3.637000,3.638316,1.316,19,B,1,5,18,21
3.637000,3.638476,1.476,19,B,2,5,18,21
3.637000,3.639414,2.414,19,B,3,5,18,21
3.637000,3.639820,2.820,19,B,4,5,18,21
3.670000,3.672204,2.204,20,B,0,5,18,21
3.670000,3.672816,2.816,20,B,1,5,18,21
3.670000,3.673048,3.048,20,B,2,5,18,21
3.670000,3.673208,3.208,20,B,3,5,18,21
3.670000,3.673494,3.494,20,B,4,5,18,21
3.703000,3.704079,1.079,21,P,0,30,18,-1
3.703000,3.704266,1.266,21,P,1,30,18,-1
3.703000,3.706106,3.106,21,P,2,30,18,-1
3.703000,3.706799,3.799,21,P,3,30,18,-1
3.703000,3.707041,4.041,21,P,4,30,18,-1
3.703000,3.707853,4.853,21,P,5,30,18,-1
3.703000,3.708395,5.395,21,P,6,30,18,-1
3.703000,3.708782,5.782,21,P,7,30,18,-1
3.703000,3.709068,6.068,21,P,8,30,18,-1
3.703000,3.709491,6.491,21,P,9,30,18,-1
3.703000,3.709806,6.806,21,P,10,30,18,-1
3.703000,3.709994,6.994,21,P,11,30,18,-1
3.703000,3.710253,7.253,21,P,12,30,18,-1
3.703000,3.710649,7.649,21,P,13,30,18,-1
3.703000,3.710863,7.863,21,P,14,30,18,-1
3.703000,3.722402,19.402,21,P,15,30,18,-1
3.703000,3.722933,19.933,21,P,16,30,18,-1
3.703000,3.723554,20.554,21,P,17,30,18,-1
3.703000,3.723995,20.995,21,P,18,30,18,-1
3.703000,3.724282,21.282,21,P,19,30,18,-1
3.703000,3.724487,21.487,21,P,20,30,18,-1
3.703000,3.725162,22.162,21,P,21,30,18,-1
3.703000,3.725439,22.439,21,P,22,30,18,-1
3.703000,3.725698,22.698,21,P,23,30,18,-1
3.703000,3.728845,25.845,21,P,24,30,18,-1
3.703000,3.729304,26.304,21,P,25,30,18,-1
3.703000,3.733631,30.631,21,P,26,30,18,-1
3.703000,3.733863,30.863,21,P,27,30,18,-1
3.703000,3.734077,31.077,21,P,28,30,18,-1
3.703000,3.735413,32.413,21,P,29,30,18,-1
3.736000,3.737926,1.926,22,B,0,5,21,24
3.736000,3.738439,2.439,22,B,1,5,21,24
3.736000,3.738653,2.653,22,B,2,5,21,24
3.736000,3.738804,2.804,22,B,3,5,21,24
3.736000,3.739082,3.082,22,B,4,5,21,24
3.769000,3.770076,1.076,23,B,0,5,21,24
3.769000,3.770679,1.679,23,B,1,5,21,24
3.769000,3.770920,1.920,23,B,2,5,21,24
3.769000,3.771161,2.161,23,B,3,5,21,24
3.769000,3.771692,2.692,23,B,4,5,21,24
3.802000,3.803693,1.693,24,P,0,30,21,-1
3.802000,3.804251,2.251,24,P,1,30,21,-1
3.802000,3.804438,2.438,24,P,2,30,21,-1
3.802000,3.804652,2.652,24,P,3,30,21,-1
3.802000,3.806097,4.097,24,P,4,30,21,-1
3.802000,3.806691,4.691,24,P,5,30,21,-1
3.802000,3.807330,5.330,24,P,6,30,21,-1
3.802000,3.807517,5.517,24,P,7,30,21,-1
3.802000,3.807713,5.713,24,P,8,30,21,-1
3.802000,3.807864,5.864,24,P,9,30,21,-1
3.802000,3.808051,6.051,24,P,10,30,21,-1
3.802000,3.808266,6.266,24,P,11,30,21,-1
3.802000,3.808516,6.516,24,P,12,30,21,-1
3.802000,3.808712,6.712,24,P,13,30,21,-1
3.802000,3.809252,7.252,24,P,14,30,21,-1
3.802000,3.809502,7.502,24,P,15,30,21,-1
3.802000,3.810159,8.159,24,P,16,30,21,-1
3.802000,3.811340,9.340,24,P,17,30,21,-1
3.802000,3.811572,9.572,24,P,18,30,21,-1
3.802000,3.812637,10.637,24,P,19,30,21,-1
3.802000,3.812806,10.806,24,P,20,30,21,-1
3.802000,3.813112,11.112,24,P,21,30,21,-1
3.802000,3.813335,11.335,24,P,22,30,21,-1
3.802000,3.814156,12.156,24,P,23,30,21,-1
3.802000,3.814424,12.424,24,P,24,30,21,-1
3.802000,3.814656,12.656,24,P,25,30,21,-1
3.802000,3.819165,17.165,24,P,26,30,21,-1
3.802000,3.819370,17.370,24,P,27,30,21,-1
3.802000,3.819611,17.611,24,P,28,30,21,-1
3.802000,3.820459,18.459,24,P,29,30,21,-1
3.835000,3.836072,1.072,25,B,0,5,24,27
3.835000,3.836522,1.522,25,B,1,5,24,27
3.835000,3.836808,1.808,25,B,2,5,24,27
3.835000,3.837357,2.357,25,B,3,5,24,27
3.835000,3.837972,2.972,25,B,4,5,24,27
3.868000,3.869265,1.265,26,B,0,5,24,27
3.868000,3.869515,1.515,26,B,1,5,24,27
3.868000,3.870543,2.543,26,B,2,5,24,27
3.868000,3.871065,3.065,26,B,3,5,24,27
3.868000,3.871270,3.270,26,B,4,5,24,27
3.901000,3.902075,1.075,27,P,0,30,24,-1
3.901000,3.902262,1.262,27,P,1,30,24,-1
