Uid,FrameId,FrameType,PacketIndex,TotalPackets,TxApp,TxMac,TxPhy,RxPhy,RxApp,LatencyApp,LatencyPhy,Tid,Ac,IsAmpdu,AmpduRef
1393,53,2,4,5,4.75904,0,0,0,0,-4759,0,0,0,0,0
1392,53,2,3,5,4.75903,0,0,0,0,-4759,0,0,0,0,0
1391,53,2,2,5,4.75902,0,0,0,0,-4759,0,0,0,0,0
1390,53,2,1,5,4.75901,0,5.26,0,0,-4759,-5260002,0,0,0,0
4592,179,1,14,30,8.91714,0,0,0,0,-8917,0,0,0,0,0
1389,53,2,0,5,4.759,0,5.25861,5.25871,5.25871,499,96,0,0,0,103
4589,179,1,11,30,8.91711,0,0,0,0,-8917,0,0,0,0,0
1386,0,0,0,0,0,0,4.74431,4.74434,0,0,28,0,0,0,0
4586,179,1,8,30,8.91708,0,0,0,0,-8917,0,0,0,0,0
1383,0,0,0,0,0,0,4.74361,4.74364,0,0,28,0,0,0,0
4583,179,1,5,30,8.91705,0,9.41772,0,0,-8917,-9417719,0,0,0,0
1380,0,0,0,0,0,0,4.74175,4.74178,0,0,28,0,0,0,0
4580,179,1,2,30,8.91702,0,9.39504,9.39514,9.39514,478,96,0,0,0,297
1377,0,0,0,0,0,0,4.73793,4.738,0,0,72,0,0,0,0
1374,0,0,0,0,0,0,4.73788,4.73791,0,0,32,0,0,0,0
1373,52,2,4,5,4.72604,0,0,0,0,-4726,0,0,0,0,0
4575,0,0,0,0,0,0,8.91466,8.91499,0,0,332,0,0,0,0
1372,52,2,3,5,4.72603,0,0,0,0,-4726,0,0,0,0,0
1371,52,2,2,5,4.72602,0,0,0,0,-4726,0,0,0,0,0
1370,52,2,1,5,4.72601,0,5.22696,0,0,-4726,-5226959,0,0,0,0
4572,0,0,0,0,0,0,8.89196,8.89203,0,0,72,0,0,0,0
1369,52,2,0,5,4.726,0,5.2267,5.22679,5.22679,500,96,0,0,0,102
4569,0,0,0,0,0,0,8.89191,8.89194,0,0,32,0,0,0,0
1366,0,0,0,0,0,0,4.72216,4.72218,0,0,28,0,0,0,0
4566,178,2,2,5,8.88402,0,9.37269,9.37278,9.37278,488,96,0,0,0,292
1363,0,0,0,0,0,0,4.71626,4.71659,0,0,332,0,0,0,0
1360,0,0,0,0,0,0,4.69976,4.69983,0,0,72,0,0,0,0
1357,0,0,0,0,0,0,4.69971,4.69974,0,0,32,0,0,0,0
4558,0,0,0,0,0,0,8.86731,8.86734,0,0,32,0,0,0,0
1355,51,1,29,30,4.69329,0,0,0,0,-4693,0,0,0,0,0
4557,177,1,29,30,8.85129,0,0,0,0,-8851,0,0,0,0,0
1354,51,1,28,30,4.69328,0,0,0,0,-4693,0,0,0,0,0
4556,177,1,28,30,8.85128,0,0,0,0,-8851,0,0,0,0,0
1353,51,1,27,30,4.69327,0,0,0,0,-4693,0,0,0,0,0
4555,177,1,27,30,8.85127,0,0,0,0,-8851,0,0,0,0,0
1352,51,1,26,30,4.69326,0,0,0,0,-4693,0,0,0,0,0
4554,177,1,26,30,8.85126,0,0,0,0,-8851,0,0,0,0,0
1351,51,1,25,30,4.69325,0,0,0,0,-4693,0,0,0,0,0
4553,177,1,25,30,8.85125,0,0,0,0,-8851,0,0,0,0,0
1350,51,1,24,30,4.69324,0,0,0,0,-4693,0,0,0,0,0
4552,177,1,24,30,8.85124,0,0,0,0,-8851,0,0,0,0,0
1349,51,1,23,30,4.69323,0,0,0,0,-4693,0,0,0,0,0
4551,177,1,23,30,8.85123,0,0,0,0,-8851,0,0,0,0,0
1348,51,1,22,30,4.69322,0,0,0,0,-4693,0,0,0,0,0
4550,177,1,22,30,8.85122,0,0,0,0,-8851,0,0,0,0,0
1347,51,1,21,30,4.69321,0,0,0,0,-4693,0,0,0,0,0
4549,177,1,21,30,8.85121,0,0,0,0,-8851,0,0,0,0,0
1346,51,1,20,30,4.6932,0,0,0,0,-4693,0,0,0,0,0
4548,177,1,20,30,8.8512,0,0,0,0,-8851,0,0,0,0,0
1345,51,1,19,30,4.69319,0,0,0,0,-4693,0,0,0,0,0
4547,177,1,19,30,8.85119,0,0,0,0,-8851,0,0,0,0,0
1344,51,1,18,30,4.69318,0,0,0,0,-4693,0,0,0,0,0
4546,177,1,18,30,8.85118,0,0,0,0,-8851,0,0,0,0,0
1343,51,1,17,30,4.69317,0,0,0,0,-4693,0,0,0,0,0
4545,177,1,17,30,8.85117,0,0,0,0,-8851,0,0,0,0,0
1342,51,1,16,30,4.69316,0,0,0,0,-4693,0,0,0,0,0
4544,177,1,16,30,8.85116,0,0,0,0,-8851,0,0,0,0,0
1341,51,1,15,30,4.69315,0,0,0,0,-4693,0,0,0,0,0
4543,177,1,15,30,8.85115,0,0,0,0,-8851,0,0,0,0,0
1340,51,1,14,30,4.69314,0,0,0,0,-4693,0,0,0,0,0
4542,177,1,14,30,8.85114,0,0,0,0,-8851,0,0,0,0,0
1339,51,1,13,30,4.69313,0,0,0,0,-4693,0,0,0,0,0
4541,177,1,13,30,8.85113,0,0,0,0,-8851,0,0,0,0,0
1338,51,1,12,30,4.69312,0,0,0,0,-4693,0,0,0,0,0
4540,177,1,12,30,8.85112,0,0,0,0,-8851,0,0,0,0,0
1337,51,1,11,30,4.69311,0,0,0,0,-4693,0,0,0,0,0
4539,177,1,11,30,8.85111,0,0,0,0,-8851,0,0,0,0,0
1336,51,1,10,30,4.6931,0,0,0,0,-4693,0,0,0,0,0
4538,177,1,10,30,8.8511,0,0,0,0,-8851,0,0,0,0,0
1335,51,1,9,30,4.69309,0,0,0,0,-4693,0,0,0,0,0
4537,177,1,9,30,8.85109,0,0,0,0,-8851,0,0,0,0,0
1334,51,1,8,30,4.69308,0,0,0,0,-4693,0,0,0,0,0
4536,177,1,8,30,8.85108,0,0,0,0,-8851,0,0,0,0,0
1333,51,1,7,30,4.69307,0,0,0,0,-4693,0,0,0,0,0
4535,177,1,7,30,8.85107,0,0,0,0,-8851,0,0,0,0,0
1332,51,1,6,30,4.69306,0,0,0,0,-4693,0,0,0,0,0
4534,177,1,6,30,8.85106,0,0,0,0,-8851,0,0,0,0,0
1331,51,1,5,30,4.69305,0,0,0,0,-4693,0,0,0,0,0
4533,177,1,5,30,8.85105,0,0,0,0,-8851,0,0,0,0,0
1330,51,1,4,30,4.69304,0,0,0,0,-4693,0,0,0,0,0
4532,177,1,4,30,8.85104,0,0,0,0,-8851,0,0,0,0,0
1329,51,1,3,30,4.69303,0,0,0,0,-4693,0,0,0,0,0
4531,177,1,3,30,8.85103,0,0,0,0,-8851,0,0,0,0,0
1328,51,1,2,30,4.69302,0,0,0,0,-4693,0,0,0,0,0
4530,177,1,2,30,8.85102,0,0,0,0,-8851,0,0,0,0,0
1327,51,1,1,30,4.69301,0,0,0,0,-4693,0,0,0,0,0
4529,177,1,1,30,8.85101,0,9.34973,0,0,-8851,-9349733,0,0,0,0
1326,51,1,0,30,4.693,0,5.1853,0,0,-4693,-5185304,0,0,0,0
4526,176,2,3,5,8.81803,0,9.31854,9.31864,9.31864,500,96,0,0,0,288
1323,0,0,0,0,0,0,4.66861,4.66863,0,0,28,0,0,0,0
4523,176,2,0,5,8.818,0,9.29479,9.29489,9.29489,476,96,0,0,0,285
1320,0,0,0,0,0,0,4.66751,4.66758,0,0,72,0,0,0,0
4520,0,0,0,0,0,0,8.81277,8.8128,0,0,28,0,0,0,0
1317,0,0,0,0,0,0,4.66746,4.66749,0,0,32,0,0,0,0
1316,50,2,4,5,4.66004,0,0,0,0,-4660,0,0,0,0,0
1315,50,2,3,5,4.66003,0,0,0,0,-4660,0,0,0,0,0
4517,0,0,0,0,0,0,8.81226,8.81259,0,0,332,0,0,0,0
1314,50,2,2,5,4.66002,0,5.15392,0,0,-4660,-5153923,0,0,0,0
1313,50,2,1,5,4.66001,0,5.12909,5.12919,5.12919,469,96,0,0,0,101
1312,50,2,0,5,4.66,0,5.12842,5.12851,5.12851,468,96,0,0,0,100
1309,0,0,0,0,0,0,4.64999,4.65001,0,0,28,0,0,0,0
1306,0,0,0,0,0,0,4.64307,4.64314,0,0,72,0,0,0,0
1303,0,0,0,0,0,0,4.64302,4.64305,0,0,32,0,0,0,0
4505,0,0,0,0,0,0,8.79439,8.79442,0,0,28,0,0,0,0
1302,49,2,4,5,4.62704,0,0,0,0,-4627,0,0,0,0,0
1301,49,2,3,5,4.62703,0,0,0,0,-4627,0,0,0,0,0
1300,49,2,2,5,4.62702,0,0,0,0,-4627,0,0,0,0,0
4502,0,0,0,0,0,0,8.79178,8.79185,0,0,72,0,0,0,0
1299,49,2,1,5,4.62701,0,0,0,0,-4627,0,0,0,0,0
1298,49,2,0,5,4.627,0,5.12799,0,0,-4627,-5127990,0,0,0,0
1295,0,0,0,0,0,0,4.61386,4.61419,0,0,332,0,0,0,0
1292,0,0,0,0,0,0,4.60059,4.60067,0,0,72,0,0,0,0
1289,0,0,0,0,0,0,4.60055,4.60058,0,0,32,0,0,0,0
4490,0,0,0,0,0,0,8.78743,8.78746,0,0,28,0,0,0,0
1287,48,1,29,30,4.59429,0,0,0,0,-4594,0,0,0,0,0
4489,175,2,4,5,8.78504,0,0,0,0,-8785,0,0,0,0,0
1286,48,1,28,30,4.59428,0,0,0,0,-4594,0,0,0,0,0
4488,175,2,3,5,8.78503,0,9.28589,0,0,-8785,-9285889,0,0,0,0
1285,48,1,27,30,4.59427,0,0,0,0,-4594,0,0,0,0,0
4487,175,2,2,5,8.78502,0,9.27598,9.27608,9.27608,491,96,0,0,0,284
1284,48,1,26,30,4.59426,0,0,0,0,-4594,0,0,0,0,0
4486,175,2,1,5,8.78501,0,9.25576,9.25585,9.25585,470,96,0,0,0,283
1283,48,1,25,30,4.59425,0,0,0,0,-4594,0,0,0,0,0
4485,175,2,0,5,8.785,0,9.25502,9.25511,9.25511,470,96,0,0,0,282
1282,48,1,24,30,4.59424,0,0,0,0,-4594,0,0,0,0,0
1281,48,1,23,30,4.59423,0,0,0,0,-4594,0,0,0,0,0
1280,48,1,22,30,4.59422,0,0,0,0,-4594,0,0,0,0,0
4482,0,0,0,0,0,0,8.76259,8.76266,0,0,72,0,0,0,0
1279,48,1,21,30,4.59421,0,0,0,0,-4594,0,0,0,0,0
1278,48,1,20,30,4.5942,0,0,0,0,-4594,0,0,0,0,0
1277,48,1,19,30,4.59419,0,0,0,0,-4594,0,0,0,0,0
4479,0,0,0,0,0,0,8.76254,8.76257,0,0,32,0,0,0,0
1276,48,1,18,30,4.59418,0,0,0,0,-4594,0,0,0,0,0
1275,48,1,17,30,4.59417,0,0,0,0,-4594,0,0,0,0,0
4477,174,1,29,30,8.75229,0,0,0,0,-8752,0,0,0,0,0
1274,48,1,16,30,4.59416,0,0,0,0,-4594,0,0,0,0,0
4476,174,1,28,30,8.75228,0,0,0,0,-8752,0,0,0,0,0
1273,48,1,15,30,4.59415,0,0,0,0,-4594,0,0,0,0,0
4475,174,1,27,30,8.75227,0,0,0,0,-8752,0,0,0,0,0
1272,48,1,14,30,4.59414,0,0,0,0,-4594,0,0,0,0,0
4474,174,1,26,30,8.75226,0,0,0,0,-8752,0,0,0,0,0
1271,48,1,13,30,4.59413,0,0,0,0,-4594,0,0,0,0,0
4473,174,1,25,30,8.75225,0,0,0,0,-8752,0,0,0,0,0
1270,48,1,12,30,4.59412,0,0,0,0,-4594,0,0,0,0,0
4472,174,1,24,30,8.75224,0,0,0,0,-8752,0,0,0,0,0
1269,48,1,11,30,4.59411,0,0,0,0,-4594,0,0,0,0,0
4471,174,1,23,30,8.75223,0,0,0,0,-8752,0,0,0,0,0
1268,48,1,10,30,4.5941,0,0,0,0,-4594,0,0,0,0,0
4470,174,1,22,30,8.75222,0,0,0,0,-8752,0,0,0,0,0
1267,48,1,9,30,4.59409,0,0,0,0,-4594,0,0,0,0,0
4469,174,1,21,30,8.75221,0,0,0,0,-8752,0,0,0,0,0
1266,48,1,8,30,4.59408,0,0,0,0,-4594,0,0,0,0,0
4468,174,1,20,30,8.7522,0,0,0,0,-8752,0,0,0,0,0
1265,48,1,7,30,4.59407,0,0,0,0,-4594,0,0,0,0,0
4467,174,1,19,30,8.75219,0,0,0,0,-8752,0,0,0,0,0
1264,48,1,6,30,4.59406,0,0,0,0,-4594,0,0,0,0,0
4466,174,1,18,30,8.75218,0,0,0,0,-8752,0,0,0,0,0
1263,48,1,5,30,4.59405,0,0,0,0,-4594,0,0,0,0,0
4465,174,1,17,30,8.75217,0,0,0,0,-8752,0,0,0,0,0
1262,48,1,4,30,4.59404,0,0,0,0,-4594,0,0,0,0,0
4464,174,1,16,30,8.75216,0,0,0,0,-8752,0,0,0,0,0
1261,48,1,3,30,4.59403,0,0,0,0,-4594,0,0,0,0,0
4463,174,1,15,30,8.75215,0,0,0,0,-8752,0,0,0,0,0
1260,48,1,2,30,4.59402,0,0,0,0,-4594,0,0,0,0,0
4462,174,1,14,30,8.75214,0,0,0,0,-8752,0,0,0,0,0
1259,48,1,1,30,4.59401,0,5.09488,0,0,-4594,-5094875,0,0,0,0
4461,174,1,13,30,8.75213,0,0,0,0,-8752,0,0,0,0,0
1258,48,1,0,30,4.594,0,5.07464,5.07474,5.07474,480,96,0,0,0,99
4458,174,1,10,30,8.7521,0,0,0,0,-8752,0,0,0,0,0
1255,0,0,0,0,0,0,4.56688,4.56691,0,0,28,0,0,0,0
4457,174,1,9,30,8.75209,0,0,0,0,-8752,0,0,0,0,0
1254,47,2,4,5,4.56104,0,0,0,0,-4561,0,0,0,0,0
4456,174,1,8,30,8.75208,0,0,0,0,-8752,0,0,0,0,0
1253,47,2,3,5,4.56103,0,0,0,0,-4561,0,0,0,0,0
4455,174,1,7,30,8.75207,0,0,0,0,-8752,0,0,0,0,0
1252,47,2,2,5,4.56102,0,0,0,0,-4561,0,0,0,0,0
4454,174,1,6,30,8.75206,0,0,0,0,-8752,0,0,0,0,0
1251,47,2,1,5,4.56101,0,5.05714,0,0,-4561,-5057143,0,0,0,0
4453,174,1,5,30,8.75205,0,9.25101,0,0,-8752,-9251012,0,0,0,0
1250,47,2,0,5,4.561,0,5.03527,5.03537,5.03537,474,96,0,0,0,98
4450,174,1,2,30,8.75202,0,9.23089,9.23099,9.23099,478,96,0,0,0,279
1247,0,0,0,0,0,0,4.54274,4.54281,0,0,72,0,0,0,0
1244,0,0,0,0,0,0,4.54269,4.54272,0,0,32,0,0,0,0
1243,46,2,4,5,4.52804,0,0,0,0,-4528,0,0,0,0,0
4445,0,0,0,0,0,0,8.72645,8.72652,0,0,72,0,0,0,0
1242,46,2,3,5,4.52803,0,5.02518,0,0,-4528,-5025185,0,0,0,0
1241,46,2,2,5,4.52802,0,5.01052,5.01061,5.01061,482,96,0,0,0,97
1240,46,2,1,5,4.52801,0,5.00434,5.00443,5.00443,476,96,0,0,0,96
4442,0,0,0,0,0,0,8.7264,8.72643,0,0,32,0,0,0,0
1239,46,2,0,5,4.528,0,5.00361,5.0037,5.0037,475,96,0,0,0,95
4439,173,2,2,5,8.71902,0,0,0,0,-8719,0,0,0,0,0
1236,0,0,0,0,0,0,4.51157,4.5119,0,0,332,0,0,0,0
1233,0,0,0,0,0,0,4.51118,4.51125,0,0,72,0,0,0,0
1230,0,0,0,0,0,0,4.51113,4.51116,0,0,32,0,0,0,0
1229,45,1,29,30,4.49529,0,0,0,0,-4495,0,0,0,0,0
4431,0,0,0,0,0,0,8.70315,8.70318,0,0,28,0,0,0,0
1228,45,1,28,30,4.49528,0,0,0,0,-4495,0,0,0,0,0
1227,45,1,27,30,4.49527,0,0,0,0,-4495,0,0,0,0,0
1226,45,1,26,30,4.49526,0,0,0,0,-4495,0,0,0,0,0
4428,0,0,0,0,0,0,8.70169,8.70176,0,0,72,0,0,0,0
1225,45,1,25,30,4.49525,0,0,0,0,-4495,0,0,0,0,0
1224,45,1,24,30,4.49524,0,0,0,0,-4495,0,0,0,0,0
1223,45,1,23,30,4.49523,0,0,0,0,-4495,0,0,0,0,0
4425,0,0,0,0,0,0,8.70164,8.70167,0,0,32,0,0,0,0
1222,45,1,22,30,4.49522,0,0,0,0,-4495,0,0,0,0,0
4424,172,2,4,5,8.68604,0,0,0,0,-8686,0,0,0,0,0
1221,45,1,21,30,4.49521,0,0,0,0,-4495,0,0,0,0,0
4423,172,2,3,5,8.68603,0,0,0,0,-8686,0,0,0,0,0
1220,45,1,20,30,4.4952,0,0,0,0,-4495,0,0,0,0,0
4422,172,2,2,5,8.68602,0,0,0,0,-8686,0,0,0,0,0
1219,45,1,19,30,4.49519,0,0,0,0,-4495,0,0,0,0,0
4421,172,2,1,5,8.68601,0,0,0,0,-8686,0,0,0,0,0
1218,45,1,18,30,4.49518,0,0,0,0,-4495,0,0,0,0,0
4420,172,2,0,5,8.686,0,9.18661,0,0,-8686,-9186609,0,0,0,0
1217,45,1,17,30,4.49517,0,0,0,0,-4495,0,0,0,0,0
1216,45,1,16,30,4.49516,0,0,0,0,-4495,0,0,0,0,0
1215,45,1,15,30,4.49515,0,0,0,0,-4495,0,0,0,0,0
4417,0,0,0,0,0,0,8.66494,8.66496,0,0,28,0,0,0,0
1214,45,1,14,30,4.49514,0,0,0,0,-4495,0,0,0,0,0
1213,45,1,13,30,4.49513,0,0,0,0,-4495,0,0,0,0,0
1212,45,1,12,30,4.49512,0,0,0,0,-4495,0,0,0,0,0
4414,0,0,0,0,0,0,8.66475,8.66478,0,0,28,0,0,0,0
1211,45,1,11,30,4.49511,0,0,0,0,-4495,0,0,0,0,0
1210,45,1,10,30,4.4951,0,0,0,0,-4495,0,0,0,0,0
1209,45,1,9,30,4.49509,0,0,0,0,-4495,0,0,0,0,0
4411,0,0,0,0,0,0,8.6631,8.66317,0,0,72,0,0,0,0
1208,45,1,8,30,4.49508,0,0,0,0,-4495,0,0,0,0,0
1207,45,1,7,30,4.49507,0,0,0,0,-4495,0,0,0,0,0
1206,45,1,6,30,4.49506,0,0,0,0,-4495,0,0,0,0,0
4408,0,0,0,0,0,0,8.66305,8.66308,0,0,32,0,0,0,0
1205,45,1,5,30,4.49505,0,0,0,0,-4495,0,0,0,0,0
1204,45,1,4,30,4.49504,0,0,0,0,-4495,0,0,0,0,0
1203,45,1,3,30,4.49503,0,0,0,0,-4495,0,0,0,0,0
4405,0,0,0,0,0,0,8.66285,8.66288,0,0,28,0,0,0,0
1202,45,1,2,30,4.49502,0,4.99518,0,0,-4495,-4995179,0,0,0,0
1201,45,1,1,30,4.49501,0,4.9776,4.97769,4.97769,482,96,0,0,0,94
4403,171,1,29,30,8.65329,0,0,0,0,-8653,0,0,0,0,0
1200,45,1,0,30,4.495,0,4.96987,4.96997,4.96997,474,96,0,0,0,93
4400,171,1,26,30,8.65326,0,0,0,0,-8653,0,0,0,0,0
1197,0,0,0,0,0,0,4.4787,4.47873,0,0,28,0,0,0,0
4397,171,1,23,30,8.65323,0,0,0,0,-8653,0,0,0,0,0
1194,0,0,0,0,0,0,4.47466,4.47468,0,0,28,0,0,0,0
4394,171,1,20,30,8.6532,0,0,0,0,-8653,0,0,0,0,0
1191,0,0,0,0,0,0,4.47394,4.47402,0,0,72,0,0,0,0
4391,171,1,17,30,8.65317,0,0,0,0,-8653,0,0,0,0,0
1188,0,0,0,0,0,0,4.4739,4.47393,0,0,32,0,0,0,0
4390,171,1,16,30,8.65316,0,0,0,0,-8653,0,0,0,0,0
1187,44,2,4,5,4.46204,0,0,0,0,-4462,0,0,0,0,0
4389,171,1,15,30,8.65315,0,0,0,0,-8653,0,0,0,0,0
1186,44,2,3,5,4.46203,0,0,0,0,-4462,0,0,0,0,0
4388,171,1,14,30,8.65314,0,0,0,0,-8653,0,0,0,0,0
1185,44,2,2,5,4.46202,0,0,0,0,-4462,0,0,0,0,0
4387,171,1,13,30,8.65313,0,0,0,0,-8653,0,0,0,0,0
1184,44,2,1,5,4.46201,0,4.95918,0,0,-4462,-4959182,0,0,0,0
4386,171,1,12,30,8.65312,0,0,0,0,-8653,0,0,0,0,0
1183,44,2,0,5,4.462,0,4.93709,4.93718,4.93718,475,96,0,0,0,92
4383,171,1,9,30,8.65309,0,0,0,0,-8653,0,0,0,0,0
1180,0,0,0,0,0,0,4.43588,4.43595,0,0,72,0,0,0,0
4380,171,1,6,30,8.65306,0,0,0,0,-8653,0,0,0,0,0
1177,0,0,0,0,0,0,4.43583,4.43586,0,0,32,0,0,0,0
4377,171,1,3,30,8.65303,0,0,0,0,-8653,0,0,0,0,0
1174,0,0,0,0,0,0,4.43575,4.43578,0,0,28,0,0,0,0
1170,0,0,0,0,0,0,4.4326,4.43263,0,0,28,0,0,0,0
1169,43,2,4,5,4.42904,0,4.93005,0,0,-4429,-4930050,0,0,0,0
4371,0,0,0,0,0,0,8.64945,8.64948,0,0,28,0,0,0,0
1168,43,2,3,5,4.42903,0,0,0,0,-4429,0,0,0,0,0
4331,169,2,0,5,8.587,0,9.07055,9.07065,9.07065,483,96,0,0,0,273
1128,42,1,2,30,4.39602,0,0,0,0,-4396,0,0,0,0,0
1127,42,1,1,30,4.39601,0,4.89243,0,0,-4396,-4892432,0,0,0,0
4322,0,0,0,0,0,0,8.56111,8.56115,0,0,32,0,0,0,0
1119,41,2,4,5,4.36304,0,0,0,0,-4363,0,0,0,0,0
4321,168,1,29,30,8.55429,0,0,0,0,-8554,0,0,0,0,0
1118,41,2,3,5,4.36303,0,0,0,0,-4363,0,0,0,0,0
1070,39,1,17,30,4.29717,0,0,0,0,-4297,0,0,0,0,0
4272,0,0,0,0,0,0,8.50506,8.50539,0,0,332,0,0,0,0
1069,39,1,16,30,4.29716,0,0,0,0,-4297,0,0,0,0,0
4265,166,2,4,5,8.48804,0,0,0,0,-8488,0,0,0,0,0
1062,39,1,9,30,4.29709,0,0,0,0,-4297,0,0,0,0,0
4264,166,2,3,5,8.48803,0,0,0,0,-8488,0,0,0,0,0
1061,39,1,8,30,4.29708,0,0,0,0,-4297,0,0,0,0,0
4262,166,2,1,5,8.48801,0,8.98706,0,0,-8488,-8987059,0,0,0,0
1059,39,1,6,30,4.29706,0,0,0,0,-4297,0,0,0,0,0
4261,166,2,0,5,8.488,0,8.97735,8.97744,8.97744,489,96,0,0,0,272
1058,39,1,5,30,4.29705,0,0,0,0,-4297,0,0,0,0,0
1056,39,1,3,30,4.29703,0,0,0,0,-4297,0,0,0,0,0
4258,0,0,0,0,0,0,8.47825,8.47828,0,0,28,0,0,0,0
1055,39,1,2,30,4.29702,0,0,0,0,-4297,0,0,0,0,0
1053,39,1,0,30,4.297,0,4.76666,4.76676,4.76698,469,96,0,0,0,83
1007,0,0,0,0,0,0,4.21716,4.21719,0,0,28,0,0,0,0
4152,162,1,0,30,8.356,0,8.85158,0,0,-8356,-8851584,0,0,0,0
949,35,2,4,5,4.16504,0,0,0,0,-4165,0,0,0,0,0
948,35,2,3,5,4.16503,0,0,0,0,-4165,0,0,0,0,0
947,35,2,2,5,4.16502,0,0,0,0,-4165,0,0,0,0,0
945,35,2,0,5,4.165,0,4.64987,4.64997,4.64997,484,96,0,0,0,77
4142,161,2,1,5,8.32301,0,8.79521,8.7953,8.7953,472,96,0,0,0,264
939,0,0,0,0,0,0,4.15626,4.15628,0,0,28,0,0,0,0
4135,0,0,0,0,0,0,8.30026,8.30059,0,0,332,0,0,0,0
932,34,2,4,5,4.13204,0,0,0,0,-4132,0,0,0,0,0
931,34,2,3,5,4.13203,0,0,0,0,-4132,0,0,0,0,0
930,34,2,2,5,4.13202,0,0,0,0,-4132,0,0,0,0,0
928,34,2,0,5,4.132,0,4.62995,0,0,-4132,-4629955,0,0,0,0
4125,160,2,4,5,8.29004,0,0,0,0,-8290,0,0,0,0,0
922,0,0,0,0,0,0,4.10581,4.10584,0,0,32,0,0,0,0
917,33,1,28,30,4.09928,0,0,0,0,-4099,0,0,0,0,0
916,33,1,27,30,4.09927,0,0,0,0,-4099,0,0,0,0,0
914,33,1,25,30,4.09925,0,0,0,0,-4099,0,0,0,0,0
913,33,1,24,30,4.09924,0,0,0,0,-4099,0,0,0,0,0
4115,0,0,0,0,0,0,8.27199,8.27202,0,0,32,0,0,0,0
912,33,1,23,30,4.09923,0,0,0,0,-4099,0,0,0,0,0
4114,159,1,29,30,8.25729,0,0,0,0,-8257,0,0,0,0,0
911,33,1,22,30,4.09922,0,0,0,0,-4099,0,0,0,0,0
4113,159,1,28,30,8.25728,0,0,0,0,-8257,0,0,0,0,0
910,33,1,21,30,4.09921,0,0,0,0,-4099,0,0,0,0,0
4112,159,1,27,30,8.25727,0,0,0,0,-8257,0,0,0,0,0
909,33,1,20,30,4.0992,0,0,0,0,-4099,0,0,0,0,0
4111,159,1,26,30,8.25726,0,0,0,0,-8257,0,0,0,0,0
908,33,1,19,30,4.09919,0,0,0,0,-4099,0,0,0,0,0
4107,159,1,22,30,8.25722,0,0,0,0,-8257,0,0,0,0,0
904,33,1,15,30,4.09915,0,0,0,0,-4099,0,0,0,0,0
4106,159,1,21,30,8.25721,0,0,0,0,-8257,0,0,0,0,0
903,33,1,14,30,4.09914,0,0,0,0,-4099,0,0,0,0,0
4104,159,1,19,30,8.25719,0,0,0,0,-8257,0,0,0,0,0
901,33,1,12,30,4.09912,0,0,0,0,-4099,0,0,0,0,0
4103,159,1,18,30,8.25718,0,0,0,0,-8257,0,0,0,0,0
900,33,1,11,30,4.09911,0,0,0,0,-4099,0,0,0,0,0
4101,159,1,16,30,8.25716,0,0,0,0,-8257,0,0,0,0,0
898,33,1,9,30,4.09909,0,4.60011,0,0,-4099,-4600110,0,0,0,0
4100,159,1,15,30,8.25715,0,0,0,0,-8257,0,0,0,0,0
897,33,1,8,30,4.09908,0,0,0,0,-4099,0,0,0,0,0
4098,159,1,13,30,8.25713,0,0,0,0,-8257,0,0,0,0,0
895,33,1,6,30,4.09906,0,0,0,0,-4099,0,0,0,0,0
4097,159,1,12,30,8.25712,0,0,0,0,-8257,0,0,0,0,0
894,33,1,5,30,4.09905,0,0,0,0,-4099,0,0,0,0,0
4095,159,1,10,30,8.2571,0,0,0,0,-8257,0,0,0,0,0
892,33,1,3,30,4.09903,0,0,0,0,-4099,0,0,0,0,0
4094,159,1,9,30,8.25709,0,8.75812,0,0,-8257,-8758119,0,0,0,0
891,33,1,2,30,4.09902,0,0,0,0,-4099,0,0,0,0,0
4092,159,1,7,30,8.25707,0,0,0,0,-8257,0,0,0,0,0
889,33,1,0,30,4.099,0,4.59979,0,0,-4099,-4599791,0,0,0,0
4089,159,1,4,30,8.25704,0,0,0,0,-8257,0,0,0,0,0
886,0,0,0,0,0,0,4.07566,4.07569,0,0,28,0,0,0,0
4088,159,1,3,30,8.25703,0,0,0,0,-8257,0,0,0,0,0
885,32,2,4,5,4.06604,0,0,0,0,-4066,0,0,0,0,0
4086,159,1,1,30,8.25701,0,0,0,0,-8257,0,0,0,0,0
883,32,2,2,5,4.06602,0,0,0,0,-4066,0,0,0,0,0
4085,159,1,0,30,8.257,0,8.75777,0,0,-8257,-8757773,0,0,0,0
882,32,2,1,5,4.06601,0,0,0,0,-4066,0,0,0,0,0
4062,0,0,0,0,0,0,8.20815,8.20818,0,0,28,0,0,0,0
859,31,2,4,5,4.03304,0,0,0,0,-4033,0,0,0,0,0
858,31,2,3,5,4.03303,0,0,0,0,-4033,0,0,0,0,0
4059,0,0,0,0,0,0,8.19786,8.19819,0,0,332,0,0,0,0
856,31,2,1,5,4.03301,0,0,0,0,-4033,0,0,0,0,0
855,31,2,0,5,4.033,0,4.52992,0,0,-4033,-4529919,0,0,0,0
852,0,0,0,0,0,0,4.01488,4.01495,0,0,72,0,0,0,0
849,0,0,0,0,0,0,4.01483,4.01486,0,0,32,0,0,0,0
4050,0,0,0,0,0,0,8.19552,8.19555,0,0,28,0,0,0,0
847,30,1,28,30,4.00028,0,0,0,0,-4000,0,0,0,0,0
